-5.422492449724814e-06	-12.124957084655762	1.0
-8.753028869628906	-0.00015799462562426925	1.0
-5.4619035720825195	-0.004254503175616264	1.0
-8.533524513244629	-0.00019677974341902882	1.0
-0.0004408559179864824	-7.727012634277344	1.0
-6.3198442459106445	-0.0018018456175923347	1.0
-0.04922319948673248	-3.035900831222534	1.0
-9.653421401977539	-6.420761928893626e-05	1.0
-0.017031840980052948	-4.081174373626709	1.0
-0.00019970127323176712	-8.518787384033203	1.0
-5.712585789297009e-06	-12.072840690612793	1.0
-0.008287676610052586	-4.797126293182373	1.0
-7.015597343444824	-0.0008981727878563106	1.0
-10.130487442016602	-3.984684735769406e-05	1.0
-9.628900527954102	-6.580151966772974e-05	1.0
-8.831280708312988	-0.00014610166545026004	1.0
-7.06524133682251	-0.0008546541212126613	1.0
-8.968314170837402	-0.00012739079829771072	1.0
-0.001079558045603335	-6.831742763519287	1.0
-5.013372421264648	-0.006670642178505659	1.0
-2.9308390367077664e-05	-10.437651634216309	1.0
-0.011540376581251621	-4.467668056488037	1.0
-0.005377346649765968	-5.22824764251709	1.0
-0.003360187401995063	-5.6974382400512695	1.0
-0.002922879997640848	-5.836647033691406	1.0
