-0.1486739069223404	-1.979416012763977	1.0
-0.06152225658297539	-2.8189597129821777	1.0
-3.9242823123931885	-0.019954074174165726	1.0
-1.5830924894544296e-05	-11.053552627563477	1.0
-0.00024262259830720723	-8.324124336242676	1.0
-7.440540313720703	-0.000587140501011163	1.0
-5.250174045562744	-0.005260417237877846	1.0
-5.848487854003906	-0.002888425486162305	1.0
-1.681220965110697e-05	-10.993412971496582	1.0
-5.27063512802124	-0.005153601989150047	1.0
-0.0051235924474895	-5.27646017074585	1.0
-0.0024497858248651028	-6.012979507446289	1.0
-0.0009061663295142353	-7.006740570068359	1.0
-0.010044095106422901	-4.605787754058838	1.0
-8.974214553833008	-0.00012664140376728028	1.0
-6.4141693115234375	-0.0016395231941714883	1.0
-6.797025680541992	-0.0011177172418683767	1.0
-0.003908049315214157	-5.546670436859131	1.0
-4.7610344886779785	-0.008593576028943062	1.0
-0.0010925900423899293	-6.8197503089904785	1.0
-5.728517532348633	-0.0032571922056376934	1.0
-0.001410376513376832	-6.564603328704834	1.0
-5.153834819793701	-0.005793960765004158	1.0
-0.024310773238539696	-3.728966236114502	1.0
-0.004089968279004097	-5.501262664794922	1.0
