-0.07591786980628967	-2.6158220767974854	1.0
-0.006755217909812927	-5.0008158683776855	1.0
-1.7986184358596802	-0.18095539510250092	1.0
-0.01827866956591606	-4.011146068572998	1.0
-0.035636331886053085	-3.3521547317504883	1.0
-0.16332115232944489	-1.8925861120224	1.0
-0.13665595650672913	-2.0578386783599854	1.0
-2.031949996948242	-0.14050383865833282	1.0
-2.273756265640259	-0.10861562937498093	1.0
-1.498874306678772	-0.25280600786209106	1.0
-0.006631040014326572	-5.0193071365356445	1.0
-0.06695171445608139	-2.737072706222534	1.0
-1.5521583557128906	-0.23799119889736176	1.0
-2.2676820755004883	-0.10931491106748581	1.0
-0.23999838531017303	-1.5447235107421875	1.0
-0.1234726533293724	-2.152836561203003	1.0
-0.06551045924425125	-2.758121967315674	1.0
-3.147441864013672	-0.04391206055879593	1.0
-0.051475346088409424	-2.992279529571533	1.0
-1.9680688381195068	-0.15050482749938965	1.0
-1.7693684101104736	-0.1868605613708496	1.0
-0.06374350935220718	-2.784590244293213	1.0
-0.2001085877418518	-1.707281470298767	1.0
-0.17378170788288116	-1.8355880975723267	1.0
-2.2723708152770996	-0.10877470672130585	1.0
