-5.84686803817749	-0.0028931135311722755	1.0
-7.888857841491699	-0.00037496775621548295	1.0
-0.004297537263482809	-5.451861381530762	1.0
-0.010426375083625317	-4.568625450134277	1.0
-8.708420753479004	-0.00016520253848284483	1.0
-0.00039139846921898425	-7.845980167388916	1.0
-0.0015465697506442666	-6.472488880157471	1.0
-6.6955976486206055	-0.001237107440829277	1.0
-8.610136032104492	-0.0001822657068260014	1.0
-4.142338275909424	-0.016013192012906075	1.0
-0.007590220309793949	-4.884687423706055	1.0
-0.01466295961290598	-4.229753017425537	1.0
-0.004053365904837847	-5.510233402252197	1.0
-7.852202415466309	-0.0003889702202286571	1.0
-0.024509193375706673	-3.7209367752075195	1.0
-6.222275257110596	-0.0019866961520165205	1.0
-7.309894561767578	-0.0006691113230772316	1.0
-0.0009691756567917764	-6.939549446105957	1.0
-3.101457118988037	-0.046026770025491714	1.0
-7.821568012237549	-0.0004010728152934462	1.0
-2.313187451363774e-06	-12.976884841918945	1.0
-0.0019255371298640966	-6.253512859344482	1.0
-0.01798843778669834	-4.027007102966309	1.0
-0.010374695062637329	-4.573568344116211	1.0
-0.00047704612370580435	-7.648135662078857	1.0
