-0.011045083403587341	-4.511287212371826	1.0
-3.663907527923584	-0.025966379791498184	1.0
-2.82043719291687	-0.061428576707839966	1.0
-0.010829122737050056	-4.53092622756958	1.0
-2.8479623794555664	-0.05970999225974083	1.0
-1.6145755052566528	-0.2218632698059082	1.0
-0.898417592048645	-0.5229210257530212	1.0
-0.05893562361598015	-2.8606326580047607	1.0
-0.04718465730547905	-3.077186107635498	1.0
-0.016182348132133484	-4.1319146156311035	1.0
-0.0027375873178243637	-5.902047157287598	1.0
-0.01982707716524601	-3.9306039810180664	1.0
-0.018592530861496925	-3.994277238845825	1.0
-2.961935520172119	-0.05310411378741264	1.0
-0.024621419608592987	-3.716423749923706	1.0
-0.03266126289963722	-3.437851905822754	1.0
-0.017099479213356972	-4.077244758605957	1.0
-3.429905414581299	-0.03292616829276085	1.0
-0.010269413702189922	-4.583715915679932	1.0
-0.010383226908743382	-4.572751045227051	1.0
-2.2955081462860107	-0.10614994168281555	1.0
-0.12189794331789017	-2.1649012565612793	1.0
-3.004223585128784	-0.05084836855530739	1.0
-0.09840986877679825	-2.3674156665802	1.0
-0.0017936757067218423	-6.324385166168213	1.0
