-0.008449381217360497	-4.777884006500244	1.0
-9.562673568725586	-7.030707638477907e-05	1.0
-7.924824237823486	-0.00036171890678815544	1.0
-4.3999409675598145	-0.012354066595435143	1.0
-0.00112165417522192	-6.793511867523193	1.0
-8.201757431030273	-0.00027420901460573077	1.0
-9.931256499839947e-05	-9.21728801727295	1.0
-5.677694797515869	-0.0034273036289960146	1.0
-0.0006298741209320724	-7.37030553817749	1.0
-8.175081253051758	-0.0002816234191413969	1.0
-0.0038831857964396477	-5.553040504455566	1.0
-0.005952136591076851	-5.126979827880859	1.0
-8.77100658416748	-0.00015517939755227417	1.0
-1.0842684787348844e-05	-11.432024955749512	1.0
-10.79421329498291	-2.0518091332633048e-05	1.0
-0.0022430866956710815	-6.101024150848389	1.0
-0.0007313881651498377	-7.220931529998779	1.0
-9.239087104797363	-9.717098146211356e-05	1.0
-0.0004161018878221512	-7.784788608551025	1.0
-5.564081192016602	-0.003840465797111392	1.0
-8.365710258483887	-0.00023273876286111772	1.0
-0.018206801265478134	-4.015049457550049	1.0
-7.067630290985107	-0.0008526140591129661	1.0
-0.0003803601721301675	-7.874581813812256	1.0
-7.9643940925598145	-0.00034768268233165145	1.0
