-0.3082508444786072	-1.3270108699798584	1.0
-5.3789448738098145	-0.00462335767224431	1.0
-0.13365894556045532	-2.0785491466522217	1.0
-0.41810843348503113	-1.0737953186035156	1.0
-0.19391219317913055	-1.7357395887374878	1.0
-0.005943472497165203	-5.128432273864746	1.0
-5.230793476104736	-0.005363639444112778	1.0
-0.3616732358932495	-1.192406415939331	1.0
-0.16467025876045227	-1.8850157260894775	1.0
-4.021248817443848	-0.018093256279826164	1.0
-3.0496299266815186	-0.04853547737002373	1.0
-4.228939056396484	-0.014674993231892586	1.0
-2.979675054550171	-0.052145589143037796	1.0
-0.02580549567937851	-3.6700427532196045	1.0
-3.3616161346435547	-0.03529477119445801	1.0
-0.19750820100307465	-1.7191044092178345	1.0
-0.036349330097436905	-3.3326990604400635	1.0
-3.6229188442230225	-0.027067668735980988	1.0
-4.291981220245361	-0.013772199861705303	1.0
-2.5448386669158936	-0.08173700422048569	1.0
-3.784754991531372	-0.02297636866569519	1.0
-0.23301592469215393	-1.5708950757980347	1.0
-0.21449609100818634	-1.644795536994934	1.0
-2.3578922748565674	-0.09939990937709808	1.0
-3.4712941646575928	-0.031569913029670715	1.0
